VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT33934,chr3L,20688420,20690975,2555,correct,1,gap;4|posterior;4,NA,NA,NA,NA,NA
VT33935,chr3L,20690371,20692484,2113,correct,1,anterior_endoderm_AISN;2|posterior;4|A-P_stripe;4,anterior_endoderm_anlage;2,NA,NA,NA,NA
VT33936,chr3L,20691955,20694178,2223,correct,1,anterior_endoderm_AISN;4|head_mesoderm_AISN;4,anterior_endoderm_anlage;3,ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_subset;2,head_subset;2|ventral_nerve_cord_subset;2,NA
VT33937,chr3L,20693642,20695709,2067,correct,1,NA,NA,NA,tracheal_system_primordium_broad;3,tracheal_system_broad;3,NA
VT33938,chr3L,20695203,20697357,2154,correct,0,NA,NA,NA,NA,NA,NA
VT33939,chr3L,20696896,20699016,2120,correct,0,NA,NA,NA,NA,NA,NA
VT33940,chr3L,20698523,20700623,2100,correct,1,NA,NA,NA,NA,NA,lymph_gland;2
VT33941,chr3L,20699810,20702570,2760,correct,0,NA,NA,NA,NA,NA,NA
VT33944,chr3L,20707586,20708846,1260,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;1|brain_subset;1
VT33945,chr3L,20710176,20712339,2163,correct,0,NA,NA,NA,NA,NA,NA
VT33947,chr3L,20714075,20716320,2245,correct,0,NA,NA,NA,NA,NA,NA
VT33949,chr3L,20716923,20719025,2102,correct,0,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT33950,chr3L,20718346,20720415,2069,correct,1,NA,NA,NA,NA,epipharynx;2|brain_broad;1|ventral_nerve_cord_broad;1,pharynx;4|atrium;4
VT34023,chr3L,20863950,20866131,2181,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;2
VT34024,chr3L,20865643,20867797,2154,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT34027,chr3L,20870945,20873111,2166,correct,0,NA,NA,NA,NA,NA,NA
VT34041,chr3L,20894884,20897024,2140,correct,0,NA,NA,NA,NA,NA,NA
VT34088,chr3L,20985140,20987324,2184,correct,0,NA,NA,NA,NA,NA,NA
VT34228,chr3L,21257651,21259827,2176,correct,0,NA,NA,NA,NA,NA,NA
VT34251,chr3L,21310551,21311093,542,correct,0,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,NA,NA
VT34252,chr3L,21311027,21311916,889,correct,0,NA,NA,NA,NA,NA,NA
VT34253,chr3L,21311806,21313083,1277,not_verified,0,NA,NA,NA,NA,NA,NA
VT34254,chr3L,21313477,21315762,2285,correct,0,NA,NA,NA,NA,NA,NA
VT34255,chr3L,21315240,21317459,2219,correct,0,NA,NA,NA,NA,NA,NA
VT34256,chr3L,21316999,21319110,2111,correct,1,NA,NA,NA,NA,NA,sensory_system_head;3
VT34259,chr3L,21322493,21324642,2149,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;3|ventral_nerve_cord_broad;2
VT34261,chr3L,21324812,21327193,2381,correct,0,NA,NA,NA,NA,NA,NA
VT34267,chr3L,21337613,21338244,631,correct,1,A-P_stripes;4|dorsal_ectoderm_AISN_subset;4|procephalic_ectoderm_AISN;4,ventral_ectoderm_anlage;4|procephalic_ectoderm_anlage;4|dorsal_ectoderm_anlage_broad;3,head_epidermis_lateral_anlage;4|brain_anlage_subset;4|dorsal_epidermis_anlage_broad;4|lateral_epidermis_anlage_broad;4|ventral_epidermis_anlage_broad;4,brain_primordium_subset;3|ventral_epidermis_primordium_subset;3,lateral_epidermis_subset;4|ventral_epidermis_subset;4|brain_subset;4|head_epidermis_dorsal_subset;4,hemocyte;2|macrophage;2
VT34268,chr3L,21338946,21341219,2273,correct,1,A-P_stripes;2|procephalic_ectoderm_AISN;4|anterior_endoderm_AISN;3,procephalic_ectoderm_anlage;3|ventral_nerve_cord_anlage;2,ubiquitous;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,brain_broad;3|ventral_nerve_cord_broad;2,brain_broad;3|ventral_nerve_cord_broad;2
VT34269,chr3L,21340354,21342527,2173,correct,1,NA,NA,NA,NA,posterior_hindgut;1|proventriculus;1,hindgut;2|proventriculus;2
VT34271,chr3L,21347996,21348413,417,not_verified,1,NA,NA,NA,leading_edge_cell_specific_anlage;2,leading_edge_cell;2,NA
VT34308,chr3L,21430856,21431964,1108,correct,0,NA,NA,NA,NA,NA,NA
VT34320,chr3L,21453040,21455219,2179,correct,0,NA,NA,NA,NA,NA,NA
VT3436,chr2L,6813025,6815128,2103,correct,1,NA,NA,head_subset;2,head_subset;2,head_subset;2|trunk_epidermis_subset;2,head_subset;2|trunk_epidermis_subset;2
VT34389,chr3L,21576310,21578488,2178,correct,1,NA,NA,head_epidermis_lateral_anlage;1,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;4,antenno-maxillary-labial_complex;4|brain_broad;1|ventral_nerve_cord_broad;1
VT34390,chr3L,21577943,21580112,2169,correct,1,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT34391,chr3L,21579618,21581810,2192,correct,0,NA,NA,NA,brain_primordium_subset;1,brain_subset;1,brain_subset;1
VT34392,chr3L,21581296,21583643,2347,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;2,brain_subset;2
VT34393,chr3L,21583006,21585101,2095,correct,0,NA,NA,NA,NA,brain_subset;1,brain_subset;1
VT34395,chr3L,21586306,21588435,2129,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3,brain_subset;1,NA
VT34398,chr3L,21591781,21594204,2423,correct,0,NA,NA,NA,NA,NA,NA
VT34401,chr3L,21597042,21599259,2217,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;1|clypeo-labral_primordium;1,epipharynx;3|clypeolabrum;3,NA
VT34402,chr3L,21598773,21600854,2081,correct,0,NA,NA,NA,NA,NA,NA
VT34403,chr3L,21600400,21602651,2251,correct,0,NA,NA,NA,NA,NA,NA
VT34404,chr3L,21602204,21604292,2088,correct,0,NA,NA,NA,brain_primordium_broad;1,brain_broad;1,brain_broad;1
VT34405,chr3L,21603880,21606114,2234,correct,1,NA,brain_anlage;2,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;4,brain_subset;3
VT34406,chr3L,21606351,21607229,878,correct,0,NA,NA,NA,NA,NA,NA
VT34494,chr3L,21788946,21791153,2207,correct,0,NA,NA,NA,NA,NA,NA
VT34495,chr3L,21790707,21792844,2137,correct,0,NA,NA,NA,NA,NA,NA
VT34564,chr3L,21919595,21921879,2284,correct,1,NA,NA,NA,head_subset;3,head_subset;3,NA
VT34612,chr3L,22017268,22019464,2196,correct,0,NA,NA,NA,NA,NA,NA
VT34615,chr3L,22024429,22026535,2106,correct,1,procephalic_ectoderm_AISN;1,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;1
VT34616,chr3L,22025869,22028490,2621,correct,0,NA,NA,NA,NA,NA,NA
VT34619,chr3L,22031848,22033987,2139,not_verified,0,NA,NA,NA,NA,head_subset;1,NA
VT34620,chr3L,22033587,22035699,2112,correct,1,NA,NA,NA,NA,NA,head_subset;3
VT34621,chr3L,22035203,22037424,2221,correct,1,NA,NA,NA,NA,NA,head_subset;3|amnioserosa;3|trunk_epidermis_subset;1|head_epidermis_dorsal_subset;3|posterior_spiracle;3
VT34622,chr3L,22036970,22039076,2106,correct,0,NA,NA,NA,NA,NA,NA
VT34623,chr3L,22038561,22040816,2255,correct,0,NA,NA,NA,NA,NA,NA
VT34625,chr3L,22042017,22044098,2081,correct,1,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;3|head_subset;3
VT34626,chr3L,22043710,22045815,2105,correct,1,NA,NA,NA,trunk_mesoderm_primordium;3,somatic_muscle;3|visceral_muscle_subset;3,lateral_epidermis_subset;3|muscle_system;2
VT34627,chr3L,22045368,22047627,2259,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;2
VT34628,chr3L,22047081,22049184,2103,correct,1,NA,NA,procephalic_ectoderm_anlage;3|ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;1,brain_subset;1,NA
VT34630,chr3L,22050443,22052545,2102,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|midgut_chamber;1|brain_subset;1
VT34631,chr3L,22052141,22054321,2180,correct,0,NA,NA,NA,NA,NA,NA
VT34632,chr3L,22054418,22055157,739,correct,0,NA,NA,NA,NA,NA,NA
VT3465,chr2L,6872196,6874478,2282,correct,0,NA,NA,NA,NA,NA,NA
VT34654,chr3L,22102258,22104528,2270,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2,anterior_ventral_nerve_cord_subset;2
VT3466,chr2L,6873613,6875763,2150,correct,1,NA,NA,NA,NA,NA,ventral_epidermis_subset;2|brain_broad;2|ubiquitous;2|ventral_nerve_cord_broad;2
VT3469,chr2L,6884462,6886666,2204,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|telson_subset;3|head_epidermis_subset;3|brain_subset;3
VT34695,chr3L,22175053,22177267,2214,correct,1,amnioserosa_AISN;4,amnioserosa_anlage;4|head_epidermis_dorsal_anlage;3,amnioserosa_anlage;2,amnioserosa;2|head_epidermis_lateral_primordium_subset;3,lateral_epidermis_subset;3|amnioserosa;3|head_epidermis_lateral_subset;3,head_subset;3
VT3470,chr2L,6886230,6888330,2100,correct,1,posterior_endoderm_AISN;1,dorsal_ectoderm_anlage_broad;2,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;3|brain_subset;1
VT34703,chr3L,22190223,22192370,2147,correct,1,NA,NA,NA,brain_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;1|anterior_ventral_nerve_cord_broad;2,ventral_nerve_cord_subset;3|brain_subset;3
VT3473,chr2L,6891182,6893288,2106,correct,0,NA,NA,NA,NA,NA,NA
VT3476,chr2L,6896842,6897496,654,correct,0,NA,NA,NA,NA,NA,NA
VT3477,chr2L,6897901,6900158,2257,correct,1,pair_rule;2,ventral_ectoderm_anlage;4,NA,NA,NA,NA
VT3478,chr2L,6899142,6901253,2111,correct,0,NA,NA,NA,NA,NA,NA
VT34787,chr3L,22366157,22368263,2106,correct,0,head_mesoderm_AISN;1,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT3479,chr2L,6900127,6902316,2189,correct,0,NA,NA,NA,NA,NA,NA
VT34795,chr3L,22380258,22382353,2095,correct,0,NA,NA,NA,NA,NA,NA
VT34796,chr3L,22382033,22384157,2124,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2|telson_subset;2,lateral_epidermis_subset;1|telson_subset;1
VT34799,chr3L,22387327,22389462,2135,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;2|brain_primordium_subset;2,head_subset;2|lateral_epidermis_subset;2,lateral_epidermis_subset;2|telson_subset;3
VT3480,chr2L,6902486,6904182,1696,correct,0,NA,NA,NA,NA,NA,NA
VT34801,chr3L,22390863,22392959,2096,correct,0,NA,NA,NA,telson;1,telson_subset;1,brain_subset;1
VT34802,chr3L,22392640,22394735,2095,correct,1,A-P_stripes;2|posterior_endoderm_AISN;3,ventral_ectoderm_anlage;4|posterior_endoderm_anlage;4|procephalic_ectoderm_anlage;3,ubiquitous;4,brain_primordium_broad;2|ubiquitous;3|ventral_nerve_cord_primordium_broad;2,antenno-maxillary-labial_complex;2|telson_subset;2,antenno-maxillary-labial_complex;3|brain_broad;1|ventral_nerve_cord_broad;1
VT34803,chr3L,22394392,22396492,2100,correct,1,ubiquitous;3|A-P_stripes;3,ubiquitous;3|procephalic_ectoderm_anlage;4|dorsal_ectoderm_anlage_broad;3,ubiquitous;3,brain_primordium_subset;3|ventral_epidermis_primordium_broad;3,brain_subset;2|ventral_epidermis_broad;2,NA
VT34804,chr3L,22396142,22398260,2118,correct,1,procephalic_ectoderm_AISN;3|anterior_endoderm_AISN;3,procephalic_ectoderm_anlage;3,brain_anlage_subset;3,brain_primordium_subset;3|trunk_mesoderm_primordium;2,somatic_muscle;3|brain_subset;3,brain_subset;3|visceral_muscle_broad;2
VT34806,chr3L,22400107,22401038,931,correct,1,A-P_stripes;2|segment_polarity;2,NA,NA,NA,NA,NA
VT34808,chr3L,22402889,22405001,2112,correct,1,NA,NA,NA,head_subset;2|lateral_epidermis_primordium_subset;2,lateral_epidermis_subset;2,NA
VT3481,chr2L,6904294,6905061,767,correct,0,NA,NA,NA,NA,NA,NA
VT34810,chr3L,22406425,22408532,2107,correct,0,NA,NA,NA,NA,NA,NA
VT34811,chr3L,22408187,22410272,2085,correct,0,NA,NA,NA,NA,NA,NA
VT34812,chr3L,22409926,22412039,2113,correct,1,NA,NA,ventral_epidermis_anlage_subset;2,lateral_epidermis_primordium_subset;2,lateral_epidermis_subset;3,head_subset;3|lateral_epidermis_subset;3|head_epidermis_subset;3
VT34813,chr3L,22411692,22413822,2130,not_verified,1,NA,NA,NA,NA,amnioserosa;3,NA
VT34814,chr3L,22413469,22415582,2113,correct,1,NA,NA,amnioserosa_anlage;3,amnioserosa;3,ventral_midline;1|amnioserosa;3,amnioserosa;2
VT34815,chr3L,22415214,22417392,2178,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2
VT34818,chr3L,22420512,22422621,2109,correct,0,NA,NA,NA,NA,NA,NA
VT3482,chr2L,6906460,6907335,875,correct,0,NA,NA,NA,NA,NA,NA
VT34884,chr3L,22545957,22548062,2105,not_verified,0,NA,NA,NA,NA,NA,NA
VT3491,chr2L,6926028,6928185,2157,correct,0,NA,NA,NA,NA,NA,NA
VT3492,chr2L,6927782,6929940,2158,correct,0,NA,NA,NA,NA,NA,midgut_chamber;1|anal_pad;1
VT3493,chr2L,6929493,6931746,2253,correct,0,NA,NA,NA,NA,NA,NA
VT34936,chr3L,22652360,22654561,2201,correct,0,NA,NA,NA,NA,NA,brain_subset;1
VT35031,chr3L,22854285,22857013,2728,correct,0,NA,NA,NA,NA,NA,NA
VT35032,chr3L,22857460,22857744,284,correct,0,NA,NA,NA,NA,NA,NA
VT35165,chr3L,23181039,23183154,2115,correct,0,NA,NA,NA,NA,NA,NA
VT35178,chr3L,23217307,23219635,2328,correct,0,NA,NA,NA,NA,NA,NA
VT35180,chr3L,23222461,23224642,2181,not_verified,1,dorsal_ectoderm_AISN_subset;3|procephalic_ectoderm_AISN;2,dorsal_ectoderm_anlage_subset;3,NA,NA,NA,NA
VT35181,chr3L,23223725,23225924,2199,correct,0,NA,NA,NA,head_subset;1,NA,NA
VT35184,chr3L,23230498,23232590,2092,correct,1,NA,NA,NA,NA,midgut_broad;1,midgut_broad;2
VT35185,chr3L,23231698,23233878,2180,correct,0,NA,NA,NA,NA,NA,NA
VT35188,chr3L,23236763,23238853,2090,correct,0,NA,NA,NA,NA,NA,NA
VT35189,chr3L,23238507,23240623,2116,correct,0,NA,NA,NA,NA,NA,NA
VT35190,chr3L,23240019,23242320,2301,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;2,head_epidermis_ventral_subset;2
VT35191,chr3L,23241893,23244083,2190,correct,0,NA,NA,NA,NA,NA,NA
VT35193,chr3L,23245974,23248153,2179,correct,0,NA,NA,NA,NA,NA,NA
VT35202,chr3L,23269619,23271986,2367,correct,0,NA,NA,NA,NA,NA,sensory_system_head;1
VT35205,chr3L,23276333,23276978,645,correct,0,NA,NA,NA,NA,NA,NA
VT35207,chr3L,23278194,23280386,2192,correct,0,NA,NA,NA,NA,NA,NA
VT35208,chr3L,23279130,23281310,2180,correct,0,NA,NA,NA,NA,NA,NA
VT35217,chr3L,23316033,23318171,2138,correct,0,NA,NA,NA,NA,NA,NA
VT35219,chr3L,23319509,23321881,2372,correct,1,posterior_endoderm_AISN;2,posterior_endoderm_anlage;2,NA,NA,posterior_hindgut;2,head_subset;2|telson_subset;2
VT35220,chr3L,23322791,23323884,1093,correct,0,NA,NA,NA,NA,NA,NA
VT35223,chr3L,23330079,23331183,1104,correct,0,NA,NA,NA,NA,NA,NA
VT35224,chr3L,23331158,23332470,1312,correct,0,NA,NA,NA,NA,NA,NA
VT35629,chr3LHet,209393,211691,2298,correct,0,NA,NA,NA,NA,NA,NA
VT35631,chr3LHet,212650,214727,2077,correct,1,anterior_endoderm_AISN;3,anterior_endoderm_anlage;4,anterior_endoderm_anlage;4,epipharynx_primordium;4|hypopharynx_primordium;3,epipharynx;4|hypopharynx;3,pharynx;3
VT35633,chr3LHet,216677,218853,2176,correct,0,NA,NA,NA,NA,NA,NA
VT36266,chr3R,105963,108099,2136,correct,1,NA,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2
VT36267,chr3R,107680,109755,2075,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;2
VT36268,chr3R,109332,111408,2076,correct,0,procephalic_ectoderm_AISN;1,NA,NA,NA,NA,NA
VT36269,chr3R,110941,113156,2215,correct,0,NA,NA,NA,NA,NA,NA
VT36270,chr3R,112613,114776,2163,correct,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;1,NA
VT36271,chr3R,114313,116437,2124,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT36272,chr3R,115968,118081,2113,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;1
VT36274,chr3R,120323,123362,3039,correct,1,NA,NA,NA,NA,crystal_cell;3|fat_body;3,midgut_broad;2|crystal_cell;4|fat_body;3
VT36275,chr3R,124074,125778,1704,correct,1,NA,NA,NA,NA,head_subset;2,NA
VT36298,chr3R,169145,170762,1617,correct,1,NA,ventral_ectoderm_anlage;3,ventral_epidermis_anlage_subset;3|head_epidermis_ventral_anlage;4,head_epidermis_ventral_primordium_subset;4,head_subset;1,head_subset;1
VT36301,chr3R,177099,179292,2193,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;2,head_subset;2,NA,NA,NA
VT36302,chr3R,178808,180896,2088,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;3,ventral_nerve_cord_primordium_broad;3|brain_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;3,head_subset;2|brain_broad;2|ventral_nerve_cord_broad;2
VT36304,chr3R,182882,183685,803,correct,0,NA,NA,NA,NA,NA,NA
VT36347,chr3R,276935,279086,2151,correct,1,posterior_endoderm_AISN;2|anterior_endoderm_AISN;2,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_midgut_anlage;2|posterior_midgut_anlage;1,anterior_midgut_primordium;2|posterior_midgut_primordium;2,midgut_broad;3,midgut_broad;3|ubiquitous;5|head_epidermis_subset;5|trunk_epidermis_subset;5
VT36348,chr3R,279000,281561,2561,not_verified,0,NA,NA,NA,ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT36349,chr3R,280913,283021,2108,correct,1,NA,NA,NA,NA,esophagus;2,head_subset;2|trunk_epidermis_subset;3|esophagus;4
VT36350,chr3R,282570,284657,2087,correct,1,NA,NA,NA,NA,salivary_gland;2|esophagus;2,posterior_hindgut;3|salivary_gland;2|esophagus;4
VT36352,chr3R,285822,287923,2101,correct,0,NA,NA,NA,NA,NA,NA
VT36353,chr3R,287461,289574,2113,correct,0,NA,NA,NA,NA,NA,NA
VT36543,chr3R,665758,667967,2209,correct,1,NA,NA,head_epidermis_ventral_anlage;3,antenno-maxillary-labial_complex;3|head_epidermis_ventral_primordium_subset;3,NA,NA
VT36574,chr3R,735741,736320,579,correct,0,NA,NA,NA,NA,NA,NA
VT36575,chr3R,736192,738402,2210,correct,1,ubiquitous;3,ubiquitous;3|posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,ubiquitous;2|anterior_midgut_anlage;4|posterior_midgut_anlage;3|trunk_mesoderm_anlage;2,anterior_midgut_primordium;3|posterior_midgut_primordium;3,amnioserosa;3|ubiquitous;2|midgut_subset;3,midgut_chamber;3|ubiquitous;3
VT36615,chr3R,822820,824892,2072,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1|head_epidermis_lateral_primordium_subset;2|clypeo-labral_primordium;2,ventral_nerve_cord_subset;1|brain_subset;1|head_epidermis_lateral_subset;3|clypeolabrum;3,NA
VT36671,chr3R,940818,943059,2241,correct,1,NA,NA,NA,ventral_midline;3|ventral_midline_glia;3,ventral_epidermis_subset;3|ventral_midline;3|telson_subset;3|ventral_midline_glia;3,head_subset;3|ventral_midline;3
VT36761,chr3R,1117884,1120094,2210,correct,0,NA,NA,NA,NA,NA,NA
VT36771,chr3R,1136673,1138889,2216,correct,0,NA,NA,NA,NA,NA,NA
VT36772,chr3R,1139077,1141258,2181,correct,0,NA,NA,NA,head_subset;1,NA,NA
VT36774,chr3R,1142719,1144823,2104,correct,0,NA,NA,NA,NA,NA,NA
VT36776,chr3R,1146238,1148318,2080,correct,1,NA,NA,NA,NA,visceral_muscle_broad;3|tracheal_system_subset;3,visceral_muscle_broad;2
VT36777,chr3R,1147964,1150125,2161,correct,1,NA,NA,NA,NA,telson_subset;1|hypopharynx;2,NA
VT36778,chr3R,1149737,1151931,2194,correct,0,NA,NA,NA,NA,NA,NA
VT36779,chr3R,1151523,1153724,2201,correct,0,NA,NA,NA,NA,NA,NA
VT36781,chr3R,1155057,1157252,2195,correct,0,NA,NA,NA,NA,NA,NA
VT36782,chr3R,1156788,1158956,2168,correct,1,NA,NA,NA,NA,posterior_spiracle;3,midgut_broad;2|hindgut;2
VT36784,chr3R,1160184,1162503,2319,correct,0,NA,NA,NA,NA,NA,NA
VT36786,chr3R,1169139,1171241,2102,correct,0,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;1,NA,NA
VT36787,chr3R,1170712,1172894,2182,correct,0,NA,NA,NA,NA,NA,NA
VT36788,chr3R,1172429,1174562,2133,correct,1,NA,NA,NA,NA,trunk_epidermis_broad;4|head_epidermis_subset;3,NA
VT36789,chr3R,1174048,1176147,2099,correct,0,NA,NA,NA,NA,NA,NA
VT36790,chr3R,1176127,1178779,2652,correct,0,NA,NA,NA,NA,NA,NA
VT36791,chr3R,1178069,1179631,1562,correct,1,NA,NA,NA,brain_primordium_subset;2,NA,NA
VT36857,chr3R,1315475,1316576,1101,correct,0,NA,NA,NA,NA,NA,NA
VT36866,chr3R,1330230,1332448,2218,correct,0,NA,NA,NA,NA,NA,NA
VT36868,chr3R,1335639,1337219,1580,correct,0,NA,NA,NA,NA,NA,NA
VT36869,chr3R,1337320,1339616,2296,correct,1,NA,NA,NA,hypopharynx_primordium;2,ventral_nerve_cord_subset;2|hypopharynx;2,ventral_nerve_cord_subset;2|brain_subset;2
VT36871,chr3R,1340702,1342813,2111,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;3,head_epidermis_ventral_primordium_subset;3|ventral_nerve_cord_primordium_subset;2|anterior_ventral_nerve_cord_broad;3,head_epidermis_ventral_subset;3|anterior_ventral_nerve_cord_subset;3,head_epidermis_ventral_subset;3|anterior_ventral_nerve_cord_subset;3
VT36872,chr3R,1342318,1344505,2187,correct,0,NA,NA,NA,NA,NA,NA
VT36873,chr3R,1343959,1346042,2083,correct,0,NA,NA,NA,visceral_muscle_primordium_subset;1,visceral_muscle_subset;1,NA
VT36874,chr3R,1345550,1347651,2101,correct,0,NA,NA,NA,NA,NA,NA
VT36875,chr3R,1347177,1349364,2187,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_broad;1
VT36876,chr3R,1348772,1350864,2092,correct,0,NA,NA,NA,NA,NA,NA
VT36882,chr3R,1362209,1363516,1307,correct,0,NA,NA,NA,NA,NA,NA
VT36976,chr3R,1540842,1541551,709,correct,0,NA,NA,NA,NA,NA,NA
VT36977,chr3R,1542172,1543013,841,correct,0,NA,NA,NA,brain_primordium_broad;1|anterior_ventral_nerve_cord_broad;1,brain_broad;1|anterior_ventral_nerve_cord_broad;1,NA
VT36978,chr3R,1542997,1545699,2702,correct,0,NA,NA,NA,NA,NA,NA
VT36980,chr3R,1546647,1548740,2093,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;3,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT36981,chr3R,1548317,1550493,2176,correct,1,procephalic_ectoderm_AISN;2,NA,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3,brain_subset;4,brain_subset;4
VT36983,chr3R,1551832,1553920,2088,correct,1,NA,mesectoderm_anlage;2,head_subset;2,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;1|anterior_ventral_nerve_cord_broad;1
VT36986,chr3R,1556604,1559280,2676,correct,0,NA,NA,NA,NA,NA,NA
VT36989,chr3R,1568135,1568264,129,correct,0,NA,NA,NA,NA,NA,NA
VT37023,chr3R,1633963,1635102,1139,correct,0,NA,NA,NA,NA,NA,NA
VT37078,chr3R,1746806,1749048,2242,correct,1,NA,NA,NA,NA,brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;3
VT37080,chr3R,1750450,1752569,2119,correct,0,NA,NA,NA,NA,NA,NA
VT37191,chr3R,1963626,1965817,2191,not_verified,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
